,cust_id,country,invoice_num
3875,17600,United Kingdom,13
3876,17601,United Kingdom,9
3877,17602,United Kingdom,565
3878,17603,United Kingdom,15
3879,17604,United Kingdom,63
3880,17608,United Kingdom,59
3881,17609,United Kingdom,238
3882,17611,United Kingdom,582
3883,17612,United Kingdom,142
3884,17613,United Kingdom,319
3885,17614,United Kingdom,100
3886,17615,United Kingdom,14
3887,17616,United Kingdom,3
3888,17618,United Kingdom,78
3889,17619,United Kingdom,77
3890,17620,United Kingdom,4
3891,17621,United Kingdom,27
3892,17623,United Kingdom,33
3893,17624,United Kingdom,50
3894,17625,United Kingdom,315
3895,17628,United Kingdom,5
3896,17629,United Kingdom,124
3897,17630,United Kingdom,26
3898,17631,United Kingdom,39
3899,17633,United Kingdom,72
3900,17634,United Kingdom,297
3901,17636,United Kingdom,24
3902,17637,United Kingdom,35
3903,17639,United Kingdom,7
3904,17640,United Kingdom,5
3905,17642,United Kingdom,40
3906,17643,United Kingdom,8
3907,17644,United Kingdom,169
3908,17646,United Kingdom,54
3909,17647,United Kingdom,7
3910,17648,United Kingdom,92
3911,17649,United Kingdom,53
3912,17650,United Kingdom,8
3913,17651,United Kingdom,239
3914,17652,United Kingdom,270
3915,17653,United Kingdom,50
3916,17654,United Kingdom,22
3917,17655,United Kingdom,93
3918,17656,United Kingdom,82
3919,17658,United Kingdom,23
3920,17659,United Kingdom,161
3921,17660,United Kingdom,45
3922,17663,United Kingdom,90
3923,17664,United Kingdom,43
3924,17666,United Kingdom,18
3925,17667,United Kingdom,117
3926,17668,United Kingdom,15
3927,17669,United Kingdom,68
3928,17670,United Kingdom,11
3929,17671,United Kingdom,61
3930,17672,United Kingdom,115
3931,17673,United Kingdom,228
3932,17674,United Kingdom,27
3933,17675,United Kingdom,721
3934,17676,United Kingdom,79
3935,17677,United Kingdom,321
3936,17678,United Kingdom,16
3937,17679,United Kingdom,30
3938,17680,United Kingdom,11
3939,17682,United Kingdom,119
3940,17684,United Kingdom,15
3941,17685,United Kingdom,130
3942,17686,United Kingdom,286
3943,17690,United Kingdom,258
3944,17691,United Kingdom,19
3945,17692,United Kingdom,47
3946,17693,United Kingdom,18
3947,17694,United Kingdom,15
3948,17695,United Kingdom,35
3949,17696,United Kingdom,126
3950,17697,United Kingdom,19
3951,17698,United Kingdom,8
3952,17700,United Kingdom,146
3953,17701,United Kingdom,24
3954,17702,United Kingdom,80
3955,17703,United Kingdom,55
3956,17704,United Kingdom,31
3957,17705,United Kingdom,108
3958,17706,United Kingdom,395
3959,17707,United Kingdom,5
3960,17708,United Kingdom,35
3961,17709,United Kingdom,7
3962,17711,United Kingdom,23
3963,17712,United Kingdom,29
3964,17714,United Kingdom,10
3965,17715,United Kingdom,1
3966,17716,United Kingdom,254
3967,17718,United Kingdom,6
3968,17719,United Kingdom,278
3969,17720,United Kingdom,50
3970,17722,United Kingdom,120
3971,17723,United Kingdom,10
3972,17724,United Kingdom,45
3973,17725,United Kingdom,198
3974,17727,United Kingdom,67
3975,17728,United Kingdom,169
3976,17730,United Kingdom,220
3977,17731,United Kingdom,83
3978,17732,United Kingdom,18
3979,17733,United Kingdom,35
3980,17734,United Kingdom,43
3981,17735,United Kingdom,690
3982,17736,United Kingdom,26
3983,17737,United Kingdom,10
3984,17738,United Kingdom,99
3985,17739,United Kingdom,48
3986,17742,United Kingdom,15
3987,17744,United Kingdom,137
3988,17746,United Kingdom,8
3989,17747,United Kingdom,2
3990,17749,United Kingdom,35
3991,17750,United Kingdom,193
3992,17752,United Kingdom,1
3993,17754,United Kingdom,93
3994,17757,United Kingdom,742
3995,17758,United Kingdom,412
3996,17759,United Kingdom,95
3997,17760,United Kingdom,25
3998,17761,United Kingdom,19
3999,17763,United Kingdom,1
4000,17764,United Kingdom,75
4001,17765,United Kingdom,57
4002,17767,United Kingdom,21
4003,17768,United Kingdom,105
4004,17769,United Kingdom,313
4005,17770,United Kingdom,38
4006,17771,United Kingdom,54
4007,17772,United Kingdom,53
4008,17774,United Kingdom,157
4009,17775,United Kingdom,3
4010,17777,United Kingdom,194
4011,17779,United Kingdom,84
4012,17781,United Kingdom,12
4013,17783,United Kingdom,67
4014,17785,United Kingdom,13
4015,17786,United Kingdom,72
4016,17787,United Kingdom,134
4017,17788,United Kingdom,5
4018,17789,United Kingdom,14
4019,17790,United Kingdom,190
4020,17791,United Kingdom,10
4021,17793,United Kingdom,58
4022,17795,United Kingdom,46
4023,17796,United Kingdom,82
4024,17797,United Kingdom,111
4025,17799,United Kingdom,410
4026,17800,United Kingdom,104
4027,17802,United Kingdom,147
4028,17805,United Kingdom,10
4029,17806,United Kingdom,43
4030,17809,United Kingdom,64
4031,17811,United Kingdom,872
4032,17812,United Kingdom,141
4033,17813,United Kingdom,378
4034,17816,United Kingdom,17
4035,17817,United Kingdom,33
4036,17819,United Kingdom,49
4037,17820,United Kingdom,5
4038,17824,United Kingdom,13
4039,17827,United Kingdom,220
4040,17828,Malta,82
4041,17829,United Arab Emirates,30
4042,17830,United Kingdom,23
4043,17831,United Kingdom,2
4044,17832,United Kingdom,61
4045,17835,United Kingdom,61
4046,17836,United Kingdom,24
4047,17837,United Kingdom,172
4048,17838,United Kingdom,137
4049,17839,United Kingdom,56
4050,17841,United Kingdom,7983
4051,17843,United Kingdom,37
4052,17844,Canada,5
4053,17846,United Kingdom,1
4054,17848,United Kingdom,51
4055,17849,United Kingdom,26
4056,17850,United Kingdom,312
4057,17852,United Kingdom,24
4058,17854,United Kingdom,15
4059,17855,United Kingdom,17
4060,17856,United Kingdom,17
4061,17857,United Kingdom,56
4062,17858,United Kingdom,199
4063,17859,United Kingdom,25
4064,17860,United Kingdom,58
4065,17861,United Kingdom,223
4066,17862,United Kingdom,11
4067,17863,United Kingdom,148
4068,17864,United Kingdom,102
4069,17865,United Kingdom,389
4070,17866,United Kingdom,10
4071,17867,United Kingdom,81
4072,17869,United Kingdom,40
4073,17870,United Kingdom,280
4074,17871,United Kingdom,10
4075,17873,United Kingdom,46
4076,17874,United Kingdom,47
4077,17877,United Kingdom,12
4078,17878,United Kingdom,26
4079,17879,United Kingdom,6
4080,17880,United Kingdom,26
4081,17881,United Kingdom,8
4082,17883,United Kingdom,145
4083,17884,United Kingdom,117
4084,17885,United Kingdom,64
4085,17886,United Kingdom,109
4086,17887,United Kingdom,10
4087,17888,United Kingdom,81
4088,17889,United Kingdom,21
4089,17890,United Kingdom,94
4090,17891,United Kingdom,34
4091,17892,United Kingdom,28
4092,17893,United Kingdom,16
4093,17894,United Kingdom,193
4094,17895,United Kingdom,16
4095,17896,United Kingdom,2
4096,17897,United Kingdom,115
4097,17898,United Kingdom,28
4098,17899,United Kingdom,32
4099,17900,United Kingdom,11
4100,17901,United Kingdom,19
4101,17904,United Kingdom,39
4102,17905,United Kingdom,34
4103,17906,United Kingdom,12
4104,17908,United Kingdom,58
4105,17911,United Kingdom,39
4106,17912,United Kingdom,40
4107,17913,United Kingdom,59
4108,17914,United Kingdom,80
4109,17917,United Kingdom,94
4110,17919,United Kingdom,23
4111,17920,United Kingdom,696
4112,17921,United Kingdom,145
4113,17923,United Kingdom,1
4114,17924,United Kingdom,38
4115,17925,United Kingdom,1
4116,17926,United Kingdom,21
4117,17928,United Kingdom,23
4118,17929,United Kingdom,6
4119,17930,United Kingdom,39
4120,17931,United Kingdom,65
4121,17932,United Kingdom,90
4122,17934,United Kingdom,21
4123,17935,United Kingdom,29
4124,17936,United Kingdom,77
4125,17937,United Kingdom,43
4126,17939,United Kingdom,12
4127,17940,United Kingdom,23
4128,17941,United Kingdom,2
4129,17942,United Kingdom,2
4130,17946,United Kingdom,20
4131,17947,United Kingdom,9
4132,17948,United Kingdom,1
4133,17949,United Kingdom,79
4134,17950,United Kingdom,72
4135,17951,United Kingdom,21
4136,17954,United Kingdom,489
4137,17955,United Kingdom,19
4138,17956,United Kingdom,1
4139,17957,United Kingdom,31
4140,17958,United Kingdom,7
4141,17960,United Kingdom,26
4142,17961,United Kingdom,249
4143,17962,United Kingdom,35
4144,17964,United Kingdom,104
4145,17965,United Kingdom,329
4146,17966,United Kingdom,68
4147,17967,United Kingdom,48
4148,17968,United Kingdom,85
4149,17969,United Kingdom,14
4150,17970,United Kingdom,31
4151,17972,United Kingdom,31
4152,17973,United Kingdom,15
4153,17974,United Kingdom,179
4154,17975,United Kingdom,297
4155,17976,United Kingdom,65
4156,17977,United Kingdom,21
4157,17978,United Kingdom,12
4158,17979,United Kingdom,147
4159,17980,United Kingdom,30
4160,17984,United Kingdom,48
4161,17985,United Kingdom,23
4162,17986,United Kingdom,1
4163,17987,United Kingdom,13
4164,17988,United Kingdom,39
4165,17990,United Kingdom,29
4166,17991,United Kingdom,5
4167,17994,United Kingdom,84
4168,17995,United Kingdom,2
4169,17997,United Kingdom,180
4170,17999,United Kingdom,93
4171,18001,United Kingdom,58
4172,18004,United Kingdom,40
4173,18005,United Kingdom,60
4174,18006,United Kingdom,22
4175,18008,United Kingdom,30
4176,18009,United Kingdom,33
4177,18010,United Kingdom,14
4178,18011,United Kingdom,28
4179,18013,United Kingdom,31
4180,18014,United Kingdom,32
4181,18015,United Kingdom,46
4182,18016,United Kingdom,123
4183,18017,United Kingdom,3
4184,18018,United Kingdom,29
4185,18019,United Kingdom,5
4186,18022,United Kingdom,191
4187,18024,United Kingdom,22
4188,18027,United Kingdom,21
4189,18030,United Kingdom,10
4190,18032,United Kingdom,5
4191,18033,United Kingdom,34
4192,18034,United Kingdom,112
4193,18035,United Kingdom,53
4194,18036,United Kingdom,96
4195,18037,United Kingdom,19
4196,18040,United Kingdom,19
4197,18041,United Kingdom,474
4198,18042,United Kingdom,7
4199,18043,United Kingdom,121
4200,18044,United Kingdom,128
4201,18045,United Kingdom,47
4202,18048,United Kingdom,7
4203,18050,United Kingdom,5
4204,18053,United Kingdom,21
4205,18055,United Kingdom,363
4206,18056,United Kingdom,19
4207,18058,United Kingdom,3
4208,18059,United Kingdom,21
4209,18061,United Kingdom,46
4210,18062,United Kingdom,27
4211,18064,United Kingdom,7
4212,18065,United Kingdom,138
4213,18066,United Kingdom,10
4214,18067,United Kingdom,37
4215,18068,United Kingdom,1
4216,18069,United Kingdom,472
4217,18071,United Kingdom,25
4218,18072,United Kingdom,36
4219,18073,United Kingdom,76
4220,18074,United Kingdom,13
4221,18075,United Kingdom,153
4222,18077,United Kingdom,227
4223,18078,United Kingdom,29
4224,18079,United Kingdom,127
4225,18080,United Kingdom,2
4226,18081,United Kingdom,17
4227,18082,United Kingdom,73
4228,18084,United Kingdom,2
4229,18085,United Kingdom,29
4230,18086,United Kingdom,7
4231,18087,United Kingdom,7
4232,18088,United Kingdom,39
4233,18092,United Kingdom,90
4234,18093,United Kingdom,38
4235,18094,United Kingdom,70
4236,18095,United Kingdom,21
4237,18096,United Kingdom,213
4238,18097,United Kingdom,109
4239,18099,United Kingdom,19
4240,18101,United Kingdom,41
4241,18102,United Kingdom,433
4242,18104,United Kingdom,38
4243,18105,United Kingdom,18
4244,18106,United Kingdom,39
4245,18108,United Kingdom,19
4246,18109,United Kingdom,454
4247,18110,United Kingdom,49
4248,18112,United Kingdom,26
4249,18113,United Kingdom,1
4250,18114,United Kingdom,28
4251,18116,United Kingdom,378
4252,18117,United Kingdom,74
4253,18118,United Kingdom,1284
4254,18119,United Kingdom,30
4255,18120,United Kingdom,17
4256,18121,United Kingdom,32
4257,18122,United Kingdom,364
4258,18123,United Kingdom,36
4259,18125,United Kingdom,197
4260,18126,United Kingdom,56
4261,18127,United Kingdom,47
4262,18129,United Kingdom,14
4263,18130,United Kingdom,71
4264,18133,United Kingdom,2
4265,18135,United Kingdom,20
4266,18136,United Kingdom,39
4267,18138,United Kingdom,8
4268,18139,United Kingdom,162
4269,18141,United Kingdom,1
4270,18142,United Kingdom,18
4271,18143,United Kingdom,61
4272,18144,United Kingdom,43
4273,18145,United Kingdom,221
4274,18146,United Kingdom,10
4275,18147,United Kingdom,7
4276,18149,United Kingdom,16
4277,18150,United Kingdom,37
4278,18151,United Kingdom,38
4279,18154,United Kingdom,21
4280,18155,United Kingdom,28
4281,18156,United Kingdom,140
4282,18158,United Kingdom,35
4283,18159,United Kingdom,23
4284,18160,United Kingdom,39
4285,18161,United Kingdom,81
4286,18164,United Kingdom,25
4287,18165,United Kingdom,10
4288,18167,United Kingdom,43
4289,18168,United Kingdom,140
4290,18169,United Kingdom,9
4291,18170,United Kingdom,38
4292,18171,United Kingdom,56
4293,18172,United Kingdom,197
4294,18173,United Kingdom,31
4295,18174,United Kingdom,1
4296,18176,United Kingdom,33
4297,18177,United Kingdom,75
4298,18178,United Kingdom,99
4299,18179,United Kingdom,90
4300,18180,United Kingdom,119
4301,18181,United Kingdom,44
4302,18183,United Kingdom,44
4303,18184,United Kingdom,1
4304,18185,United Kingdom,17
4305,18188,United Kingdom,72
4306,18189,United Kingdom,69
4307,18190,United Kingdom,16
4308,18191,United Kingdom,7
4309,18192,United Kingdom,45
4310,18193,United Kingdom,18
4311,18194,United Kingdom,9
4312,18196,United Kingdom,141
4313,18198,United Kingdom,166
4314,18200,United Kingdom,32
4315,18202,United Kingdom,68
4316,18203,United Kingdom,19
4317,18204,United Kingdom,202
4318,18205,United Kingdom,32
4319,18209,United Kingdom,8
4320,18210,United Kingdom,134
4321,18211,United Kingdom,42
4322,18212,United Kingdom,43
4323,18213,United Kingdom,15
4324,18215,United Kingdom,13
4325,18216,United Kingdom,26
4326,18217,United Kingdom,31
4327,18218,United Kingdom,24
4328,18219,United Kingdom,115
4329,18220,United Kingdom,4
4330,18221,United Kingdom,65
4331,18222,United Kingdom,19
4332,18223,United Kingdom,299
4333,18224,United Kingdom,10
4334,18225,United Kingdom,286
4335,18226,United Kingdom,245
4336,18227,United Kingdom,5
4337,18228,United Kingdom,32
4338,18229,United Kingdom,164
4339,18230,United Kingdom,89
4340,18231,United Kingdom,126
4341,18232,United Kingdom,40
4342,18233,United Kingdom,1
4343,18235,United Kingdom,104
4344,18236,United Kingdom,49
4345,18237,United Kingdom,61
4346,18239,United Kingdom,88
4347,18240,United Kingdom,6
4348,18241,United Kingdom,105
4349,18242,United Kingdom,78
4350,18245,United Kingdom,177
4351,18246,United Kingdom,4
4352,18248,United Kingdom,49
4353,18249,United Kingdom,8
4354,18250,United Kingdom,22
4355,18251,United Kingdom,16
4356,18252,United Kingdom,98
4357,18255,United Kingdom,6
4358,18256,United Kingdom,4
4359,18257,United Kingdom,123
4360,18259,United Kingdom,42
4361,18260,United Kingdom,140
4362,18261,United Kingdom,21
4363,18262,United Kingdom,13
4364,18263,United Kingdom,62
4365,18265,United Kingdom,46
4366,18268,United Kingdom,2
4367,18269,United Kingdom,8
4368,18270,United Kingdom,13
4369,18272,United Kingdom,170
4370,18273,United Kingdom,3
4371,18274,United Kingdom,22
4372,18276,United Kingdom,16
4373,18277,United Kingdom,9
4374,18278,United Kingdom,9
4375,18280,United Kingdom,10
4376,18281,United Kingdom,7
4377,18282,United Kingdom,13
4378,18283,United Kingdom,756
4379,18287,United Kingdom,70
